street,level,precip,Libur,day,ROAD_CLOSED
Bukit Pakar Timur,2,0.5,0,Wednesday,0
Bukit Raya,1,0.5,0,Wednesday,0
Buni Sari,1,0.5,0,Wednesday,0
Caringin,2,0.5,0,Wednesday,0
Cendana,3,0.5,0,Wednesday,0
Cibaduyut Raya,5,0.5,0,Wednesday,1
Cibatumulya,3,0.5,0,Wednesday,0
Cibiru Hilir,2,0.5,0,Wednesday,0
Cibolerang,2,0.5,0,Wednesday,0
Cibolerang Barat,3,0.5,0,Wednesday,0
Ciborete,3,0.5,0,Wednesday,0
Cicukang,2,0.5,0,Wednesday,0
Cidurian Selatan,1,0.5,0,Wednesday,0
Cigadung Raya Barat,2,0.5,0,Wednesday,0
Cigadung Raya Selatan,2,0.5,0,Wednesday,0
Cigagak Cipadung,2,0.5,0,Wednesday,0
Ciganitri Mukti,2,0.5,0,Wednesday,0
Cigending,2,0.5,0,Wednesday,0
Cigondewah Kaler,1,0.5,0,Wednesday,0
Cigondewah Kidul,3,0.5,0,Wednesday,0
Cigondewah Rahayu,2,0.5,0,Wednesday,0
Cihampelas,3,0.5,0,Wednesday,0
Cihapit,3,0.5,0,Wednesday,0
Cijagra,2,0.5,0,Wednesday,0
Cijambe,2,0.5,0,Wednesday,0
Cijaura Hilir,4,0.5,0,Wednesday,0
Cijerah 2,3,0.5,0,Wednesday,0
Cijerah Raya,2,0.5,0,Wednesday,0
Cikajang Raya,3,0.5,0,Wednesday,0
Cikapayang,3,0.5,0,Wednesday,0
Cikawao,3,0.5,0,Wednesday,0
Cikondang,2,0.5,0,Wednesday,0
Cikuray,3,0.5,0,Wednesday,0
Cikutra,3,0.5,0,Wednesday,0
Cikutra Barat,2,0.5,0,Wednesday,0
Cimincrang,4,0.5,0,Wednesday,0
Cinambo,3,0.5,0,Wednesday,0
Cinangka,1,0.5,0,Wednesday,0
Cingised,3,0.5,0,Wednesday,0
Cipamokolan,2,0.5,0,Wednesday,0
Ciparay,2,0.5,0,Wednesday,0
Ciroyom,2,0.5,0,Wednesday,0
Cisaranten Wetan,1,0.5,0,Wednesday,0
Cisitu Lama,2,0.5,0,Wednesday,0
Citra Green,3,0.5,0,Wednesday,0
Ciumbuleuit,2,0.5,0,Wednesday,0
Ciwaruga Raya,2,0.5,0,Wednesday,0
Ciwastra,2,0.5,0,Wednesday,0
Cukangkawung,1,0.5,0,Wednesday,0
DR Ir Sukarno,4,0.5,0,Wednesday,0
Dayang Sumbi,3,0.5,0,Wednesday,0
Derwati,2,0.5,0,Wednesday,0
Dewi Sartika,3,0.5,0,Wednesday,0
Dipati Ukur,3,0.5,0,Wednesday,0
Diponegoro,3,0.5,0,Wednesday,0
Dr Djundjunan,1,0.5,0,Wednesday,0
Dr Otten,4,0.5,0,Wednesday,0
Dr Radjiman,4,0.5,0,Wednesday,0
Dr Rum,3,0.5,0,Wednesday,0
Dr Setiabudi,2,0.5,0,Wednesday,0
Dulatip,2,0.5,0,Wednesday,0
Dursasana,3,0.5,0,Wednesday,0
Elang Raya,3,0.5,0,Wednesday,0
Flyover Antapani,3,0.5,0,Wednesday,0
Flyover Kiaracondong,1,0.5,0,Wednesday,0
Gagak,2,0.5,0,Wednesday,0
Gandapura,2,0.5,0,Wednesday,0
Ganesha,3,0.5,0,Wednesday,0
Gardujati,3,0.5,0,Wednesday,0
Garuda,2,0.5,0,Wednesday,0
Gatot Subroto,3,0.5,0,Wednesday,0
Gede Bage,3,0.5,0,Wednesday,0
Gegerkalong Girang,2,0.5,0,Wednesday,0
Gegerkalong Hilir,1,0.5,0,Wednesday,0
Gegerkalong Tengah,3,0.5,0,Wednesday,0
Gelap Nyawang,4,0.5,0,Wednesday,0
Gempol Sari,2,0.5,0,Wednesday,0
Gerbang Tol Buah Batu,2,0.5,0,Wednesday,0
Gerbang Tol Gede Bage,5,0.5,0,Wednesday,1
Gerbang Tol Mohammad Toha,3,0.5,0,Wednesday,0
Gerbang Tol Pasir Koja,1,0.5,0,Wednesday,0
Gerbang Tol Pasteur 2,2,0.5,0,Wednesday,0
Golf Barat,3,0.5,0,Wednesday,0
Golf Raya,2,0.5,0,Wednesday,0
Golf Timur,4,0.5,0,Wednesday,0
Golf Timur 4,3,0.5,0,Wednesday,0
Gudang Selatan,2,0.5,0,Wednesday,0
Gudang Utara,3,0.5,0,Wednesday,0
Guntursari Wetan,3,0.5,0,Wednesday,0
HOS Cokroaminoto,3,0.5,0,Wednesday,0
Haji Tatang Sumantri,4,0.5,0,Wednesday,0
Hegarmanah,3,0.5,0,Wednesday,0
Holis,3,0.5,0,Wednesday,0
Ibu Inggit Garnasih,2,0.5,0,Wednesday,0
Indrayasa,2,0.5,0,Wednesday,0
Inhoftank,3,0.5,0,Wednesday,0
Inspeksi Cidurian,2,0.5,0,Wednesday,0
Ir Haji Juanda,2,0.5,0,Wednesday,0
Istana Pasteur Regency,3,0.5,0,Wednesday,0
Jalan ABC,2,0.5,0,Wednesday,0
Jalan Aceh,2,0.5,0,Wednesday,0
Jalan Ambon,3,0.5,0,Wednesday,0
Jalan Arcamanik Sindanglaya,2,0.5,0,Wednesday,0
Jalan Banda,2,0.5,0,Wednesday,0
Jalan Bangka,3,0.5,0,Wednesday,0
Jalan Belitung,2,0.5,0,Wednesday,0
Jalan Bengawan,3,0.5,0,Wednesday,0
Jalan Bogor,4,0.5,0,Wednesday,0
Jalan Burangrang,2,0.5,0,Wednesday,0
Jalan Cibadak,3,0.5,0,Wednesday,0
Jalan Cilaki,3,0.5,0,Wednesday,0
Jalan Cilamaya,3,0.5,0,Wednesday,0
Jalan Ciliwung,4,0.5,0,Wednesday,0
Jalan Cimandiri,3,0.5,0,Wednesday,0
Jalan Cimuncang,3,0.5,0,Wednesday,0
Jalan Cisangkuy,3,0.5,0,Wednesday,0
Jalan Citarum,4,0.5,0,Wednesday,0
Jalan Gunung Batu,2,0.5,0,Wednesday,0
Jalan Jakarta,2,0.5,0,Wednesday,0
Jalan Jawa,2,0.5,0,Wednesday,0
Jalan Jurang,1,0.5,0,Wednesday,0
Jalan Kalimantan,4,0.5,0,Wednesday,0
Jalan Kebonjati,3,0.5,0,Wednesday,0
Jalan Lombok,2,0.5,0,Wednesday,0
Jalan Malabar,3,0.5,0,Wednesday,0
Jalan Natuna,4,0.5,0,Wednesday,0
Jalan Purwakarta,2,0.5,0,Wednesday,0
Jalan Raya Dayeuhkolot,3,0.5,0,Wednesday,0
Jalan Raya Lembang,1,0.5,0,Wednesday,0
Jalan Raya Resort,2,0.5,0,Wednesday,0
Jalan Raya Sapan,4,0.5,0,Wednesday,0
Jalan Rumah Sakit,2,0.5,0,Wednesday,0
Jalan Seram,3,0.5,0,Wednesday,0
Jalan Serayu,4,0.5,0,Wednesday,0
Jalan Stasiun Timur,2,0.5,0,Wednesday,0
Jalan Subang,4,0.5,0,Wednesday,0
Jalan Sukabumi,3,0.5,0,Wednesday,0
Jalan Sumatra,3,0.5,0,Wednesday,0
Jalan Sumbawa,2,0.5,0,Wednesday,0
Jalan Sunda,3,0.5,0,Wednesday,0
Jalan Ternate,2,0.5,0,Wednesday,0
Jamika,3,0.5,0,Wednesday,0
Japati,3,0.5,0,Wednesday,0
Jatihandap,2,0.5,0,Wednesday,0
Jatihandap Timur,4,0.5,0,Wednesday,0
Jenderal AH Nasution,2,0.5,0,Wednesday,0
Jenderal Ahmad Yani,2,0.5,0,Wednesday,0
Jenderal Haji Amir Machmud,3,0.5,0,Wednesday,0
Jenderal Ibrahim Adjie,3,0.5,0,Wednesday,0
Jenderal Sudirman,3,0.5,0,Wednesday,0
KH Ahmad Dahlan,2,0.5,0,Wednesday,0
KH Wahid Hasyim,2,0.5,0,Wednesday,0
Kalipah Apo,3,0.5,0,Wednesday,0
Kapten Tata Natanegara,4,0.5,0,Wednesday,0
Karapitan,2,0.5,0,Wednesday,0
Karawitan,2,0.5,0,Wednesday,0
Kawaluyaan,2,0.5,0,Wednesday,0
Kawaluyaan Indah Raya,3,0.5,0,Wednesday,0
Kebon Kawung,2,0.5,0,Wednesday,0
Kebon Kopi,2,0.5,0,Wednesday,0
Kesatriaan,4,0.5,0,Wednesday,0
Kidang Pananjung,4,0.5,0,Wednesday,0
Kliningan,4,0.5,0,Wednesday,0
Kopo,3,0.5,0,Wednesday,0
Kopo Permai,3,0.5,0,Wednesday,0
Kusuma Lestari,4,0.5,0,Wednesday,0
LLRE Martadinata,2,0.5,0,Wednesday,0
Lapang Supratman,3,0.5,0,Wednesday,0
Laswi,3,0.5,0,Wednesday,0
Lembong,3,0.5,0,Wednesday,0
Lengkong Besar,2,0.5,0,Wednesday,0
Lengkong Kecil,2,0.5,0,Wednesday,0
Leumah Neundeut,3,0.5,0,Wednesday,0
Leuwi Panjang,2,0.5,0,Wednesday,0
Leuwipanjang,5,0.5,0,Wednesday,1
Lodaya,2,0.5,0,Wednesday,0
Logam,3,0.5,0,Wednesday,0
MTC 7,4,0.5,0,Wednesday,0
Mahar Martanegara,2,0.5,0,Wednesday,0
Majapahit,3,0.5,0,Wednesday,0
Maleber Utara,3,0.5,0,Wednesday,0
Mangga,4,0.5,0,Wednesday,0
Margacinta,3,0.5,0,Wednesday,0
Maskumambang,4,0.5,0,Wednesday,0
Mekar Kencana,4,0.5,0,Wednesday,0
Mekar Utama,4,0.5,0,Wednesday,0
Melati Raya,3,0.5,0,Wednesday,0
Melong Raya,3,0.5,0,Wednesday,0
Melongasih,3,0.5,0,Wednesday,0
Merdeka,2,0.5,0,Wednesday,0
Merkuri Timur 8,2,0.5,0,Wednesday,0
Mohammad Ramdan,2,0.5,0,Wednesday,0
Mohammad Toha,3,0.5,0,Wednesday,0
N11 Flyover Kopo-Cibaduyut,5,0.5,0,Wednesday,1
N11 Jalan Raya Cibiru,3,0.5,0,Wednesday,0
N11 Jenderal AH Nasution,3,0.5,0,Wednesday,0
N11 Jenderal Haji Amir Machmud,2,0.5,0,Wednesday,0
N11 Jenderal Sudirman,2,0.5,0,Wednesday,0
N11 Rajawali Barat,2,0.5,0,Wednesday,0
N11 Soekarno-Hatta,2,0.5,0,Wednesday,0
Nanas,4,0.5,0,Wednesday,0
Naripan,3,0.5,0,Wednesday,0
Otto Iskandardinata,2,0.5,0,Wednesday,0
PHH Mustofa,2,0.5,0,Wednesday,0
Pacuan Kuda,1,0.5,0,Wednesday,0
Padasuka,2,0.5,0,Wednesday,0
Pagarsih,2,0.5,0,Wednesday,0
Pagermaneuh,1,0.5,0,Wednesday,0
Pahlawan,3,0.5,0,Wednesday,0
Pahlawan (Jalur Lambat),4,0.5,0,Wednesday,0
Pajajaran,2,0.5,0,Wednesday,0
Pak Gatot Raya,3,0.5,0,Wednesday,0
Pakar Barat,2,0.5,0,Wednesday,0
Palasari,2,0.5,0,Wednesday,0
Paledang,2,0.5,0,Wednesday,0
Panatayuda,3,0.5,0,Wednesday,0
Pandu,3,0.5,0,Wednesday,0
Panjunan,3,0.5,0,Wednesday,0
Papanggungan,2,0.5,0,Wednesday,0
Parakan Saat,2,0.5,0,Wednesday,0
Pasir Impun,3,0.5,0,Wednesday,0
Pasir Koja,2,0.5,0,Wednesday,0
Pasir Kunci,3,0.5,0,Wednesday,0
Pasir Luhur,2,0.5,0,Wednesday,0
Pasirmuncang,3,0.5,0,Wednesday,0
Paskal HyperSquare,2,0.5,0,Wednesday,0
Pasteur,3,0.5,0,Wednesday,0
Pelajar Pejuang 45,3,0.5,0,Wednesday,0
Perintis,2,0.5,0,Wednesday,0
Perumahan Bumi Panyileukan,3,0.5,0,Wednesday,0
Pesantren,4,0.5,0,Wednesday,0
Peta,3,0.5,0,Wednesday,0
Prabu Dimuntur,3,0.5,0,Wednesday,0
Prof Dr Ir Sutami,2,0.5,0,Wednesday,0
Prof Dr Surya Sumantri,3,0.5,0,Wednesday,0
Prof Eyckman,3,0.5,0,Wednesday,0
Prof Mochtar Kusumaatmadja,1,0.5,0,Wednesday,0
Pungkur,2,0.5,0,Wednesday,0
R A A Martanegara,3,0.5,0,Wednesday,0
RA Wiranatakusumah,2,0.5,0,Wednesday,0
Rajawali Timur,2,0.5,0,Wednesday,0
Ranca Bentang,4,0.5,0,Wednesday,0
Rancabolang,3,0.5,0,Wednesday,0
Rancamalang,4,0.5,0,Wednesday,0
Rancameong,3,0.5,0,Wednesday,0
Sampurna,3,0.5,0,Wednesday,0
Sancang,4,0.5,0,Wednesday,0
Sariasih,3,0.5,0,Wednesday,0
Sarijadi,2,0.5,0,Wednesday,0
Sarimanah,2,0.5,0,Wednesday,0
Sariwangi,3,0.5,0,Wednesday,0
Sederhana,2,0.5,0,Wednesday,0
Sekar Manis,4,0.5,0,Wednesday,0
Sekejati,2,0.5,0,Wednesday,0
Sentot Alibasyah,3,0.5,0,Wednesday,0
Sersan Bajuri,1,0.5,0,Wednesday,0
Sido Mukti,3,0.5,0,Wednesday,0
Siliwangi,3,0.5,0,Wednesday,0
Sindang Sari,2,0.5,0,Wednesday,0
Sindang Sirna,2,0.5,0,Wednesday,0
Soekarno-Hatta,2,0.5,0,Wednesday,0
Soekarno-Hatta (Jalur Lambat),2,0.5,0,Wednesday,0
Solontongan,3,0.5,0,Wednesday,0
Sripohaci,3,0.5,0,Wednesday,0
Sriwijaya,2,0.5,0,Wednesday,0
Sukaasih,3,0.5,0,Wednesday,0
Sukahaji,1,0.5,0,Wednesday,0
Sukajadi,2,0.5,0,Wednesday,0
Sukakarya,2,0.5,0,Wednesday,0
Sukamaju,3,0.5,0,Wednesday,0
Sukaraja,4,0.5,0,Wednesday,0
Sukawarna,3,0.5,0,Wednesday,0
Sulaksana Baru 1,3,0.5,0,Wednesday,0
Sulanjana,2,0.5,0,Wednesday,0
Sultan Ageng Tirtayasa,4,0.5,0,Wednesday,0
Sultan Agung,4,0.5,0,Wednesday,0
Suniaraja,3,0.5,0,Wednesday,0
Suparmin,3,0.5,0,Wednesday,0
Surapati,2,0.5,0,Wednesday,0
Suryalaya,3,0.5,0,Wednesday,0
Talaga Bodas,3,0.5,0,Wednesday,0
Taman Cibeunying Utara,3,0.5,0,Wednesday,0
Taman Holis Raya,3,0.5,0,Wednesday,0
Taman Kopo Indah 2,3,0.5,0,Wednesday,0
Tamansari,2,0.5,0,Wednesday,0
Tamblong,3,0.5,0,Wednesday,0
Tata Surya,2,0.5,0,Wednesday,0
Tengku Angkasa,3,0.5,0,Wednesday,0
Terusan Buah Batu,2,0.5,0,Wednesday,0
Terusan Cibaduyut,2,0.5,0,Wednesday,0
Terusan Cigadung,4,0.5,0,Wednesday,0
Terusan Cisaranten Kulon,2,0.5,0,Wednesday,0
Terusan Derwati,3,0.5,0,Wednesday,0
Terusan Gatot Subroto,1,0.5,0,Wednesday,0
Terusan Jakarta,2,0.5,0,Wednesday,0
Terusan Kiaracondong,3,0.5,0,Wednesday,0
Terusan Pasir Koja,4,0.5,0,Wednesday,0
Terusan Perintis,3,0.5,0,Wednesday,0
Teuku Umar,2,0.5,0,Wednesday,0
Tol Padaleunyi,4,0.5,0,Wednesday,0
Tol Pasteur,4,0.5,0,Wednesday,0
Trunojoyo,3,0.5,0,Wednesday,0
Tubagus Ismail,1,0.5,0,Wednesday,0
Turangga,2,0.5,0,Wednesday,0
Veteran,2,0.5,0,Wednesday,0
WR Supratman,2,0.5,0,Wednesday,0
Wa'as,3,0.5,0,Wednesday,0
Westhoff,4,0.5,0,Wednesday,0
Abdul Rahman Saleh,2,0.2,0,Thursday,0
Adi Flora Raya,2,0.2,0,Thursday,0
Akses Tol Pasteur,3,0.2,0,Thursday,0
Alkateri,2,0.2,0,Thursday,0
Anggrek,3,0.2,0,Thursday,0
Antapani,1,0.2,0,Thursday,0
Arah Cihampelas/Pasteur/Pajajaran,4,0.2,0,Thursday,0
Arah Mustang/Cibogo/Gunung Batu,4,0.2,0,Thursday,0
Arah Pasir Koja/Leuwi Panjang/Jamika,3,0.2,0,Thursday,0
Arah Taman Sari/Dago/Dipati Ukur/Sabuga,4,0.2,0,Thursday,0
Arcamanik Endah,2,0.2,0,Thursday,0
Arjuna,4,0.2,0,Thursday,0
Aruna,3,0.2,0,Thursday,0
Asia Afrika,3,0.2,0,Thursday,0
Astana Anyar,3,0.2,0,Thursday,0
Astina,3,0.2,0,Thursday,0
BKR,3,0.2,0,Thursday,0
Babakan Ciparay,2,0.2,0,Thursday,0
Babakan Jeruk 1,3,0.2,0,Thursday,0
Babakan Karet Rancacili,1,0.2,0,Thursday,0
Babakan Loa,2,0.2,0,Thursday,0
Babakan Sari,2,0.2,0,Thursday,0
Babakan Surabaya,2,0.2,0,Thursday,0
Badak Singa,4,0.2,0,Thursday,0
Bahureksa,2,0.2,0,Thursday,0
Balong Gede,4,0.2,0,Thursday,0
Banceuy,2,0.2,0,Thursday,0
Batu Basal,5,0.2,0,Thursday,1
Batu Kencana,1,0.2,0,Thursday,0
Batununggal Indah Raya,2,0.2,0,Thursday,0
Batununggal Molek 1,4,0.2,0,Thursday,0
Batununggal Permai 2,3,0.2,0,Thursday,0
Bojong Koneng,2,0.2,0,Thursday,0
Bojong Raya,2,0.2,0,Thursday,0
Braga,2,0.2,0,Thursday,0
Brigjen Katamso,2,0.2,0,Thursday,0
Buah Batu,3,0.2,0,Thursday,0
Budi,3,0.2,0,Thursday,0
Bungur,3,0.2,0,Thursday,0
Caringin,2,0.2,0,Thursday,0
Cendana,4,0.2,0,Thursday,0
Cibaduyut Raya,5,0.2,0,Thursday,1
Cibiru Hilir,1,0.2,0,Thursday,0
Cibodas Raya,2,0.2,0,Thursday,0
Cibogo,2,0.2,0,Thursday,0
Cibogo Atas,3,0.2,0,Thursday,0
Cibolerang,2,0.2,0,Thursday,0
Cibolerang Barat,3,0.2,0,Thursday,0
Ciborete,3,0.2,0,Thursday,0
Cicukang,2,0.2,0,Thursday,0
Cidurian Selatan,1,0.2,0,Thursday,0
Cidurian Utara,1,0.2,0,Thursday,0
Cigadung Raya Barat,3,0.2,0,Thursday,0
Cigadung Raya Selatan,2,0.2,0,Thursday,0
Cigadung Raya Timur,3,0.2,0,Thursday,0
Cigagak Cipadung,2,0.2,0,Thursday,0
Cigending,2,0.2,0,Thursday,0
Cigondewah Kaler,2,0.2,0,Thursday,0
Cigondewah Rahayu,1,0.2,0,Thursday,0
Cihampelas,3,0.2,0,Thursday,0
Cihapit,2,0.2,0,Thursday,0
Cihaur Kuku,3,0.2,0,Thursday,0
Cijagra,3,0.2,0,Thursday,0
Cijambe,2,0.2,0,Thursday,0
Cijawura Girang,4,0.2,0,Thursday,0
Cijerah Raya,2,0.2,0,Thursday,0
Cikajang Raya,3,0.2,0,Thursday,0
Cikapayang,3,0.2,0,Thursday,0
Cikawao,3,0.2,0,Thursday,0
Cikondang,2,0.2,0,Thursday,0
Cikutra,3,0.2,0,Thursday,0
Cikutra Barat,2,0.2,0,Thursday,0
Cimincrang,2,0.2,0,Thursday,0
Cinambo,3,0.2,0,Thursday,0
Cinangka,1,0.2,0,Thursday,0
Cingised,2,0.2,0,Thursday,0
Cipamokolan,2,0.2,0,Thursday,0
Ciparay,1,0.2,0,Thursday,0
Cipedes,1,0.2,0,Thursday,0
Cipedes Tengah,2,0.2,0,Thursday,0
Cisaranten Wetan,1,0.2,0,Thursday,0
Cisitu Indah Baru,2,0.2,0,Thursday,0
Cisitu Lama,2,0.2,0,Thursday,0
Citra Green,3,0.2,0,Thursday,0
Ciumbuleuit,2,0.2,0,Thursday,0
Ciwaruga Raya,1,0.2,0,Thursday,0
Ciwastra,2,0.2,0,Thursday,0
Cukangkawung,2,0.2,0,Thursday,0
Dalem Kaum,2,0.2,0,Thursday,0
Dayang Sumbi,3,0.2,0,Thursday,0
Derwati,2,0.2,0,Thursday,0
Desa Buah Batu,1,0.2,0,Thursday,0
Dewi Sartika,3,0.2,0,Thursday,0
Dipati Ukur,2,0.2,0,Thursday,0
Diponegoro,2,0.2,0,Thursday,0
Dr Cipto Mangunkusumo,3,0.2,0,Thursday,0
Dr Djundjunan,1,0.2,0,Thursday,0
Dr Otten,4,0.2,0,Thursday,0
Dr Radjiman,2,0.2,0,Thursday,0
Dr Rum,3,0.2,0,Thursday,0
Dr Setiabudi,2,0.2,0,Thursday,0
Dulatip,3,0.2,0,Thursday,0
Elang Raya,3,0.2,0,Thursday,0
Emong,3,0.2,0,Thursday,0
Flyover Antapani,3,0.2,0,Thursday,0
Flyover Jalan Jakarta,4,0.2,0,Thursday,0
Flyover Kiaracondong,2,0.2,0,Thursday,0
Flyover Laswi-Pelajar Pejuang,4,0.2,0,Thursday,0
Gagak,2,0.2,0,Thursday,0
Gandapura,2,0.2,0,Thursday,0
Ganesha,3,0.2,0,Thursday,0
Gang Haji Mesri,4,0.2,0,Thursday,0
Gardujati,3,0.2,0,Thursday,0
Garuda,3,0.2,0,Thursday,0
Gatot Subroto,2,0.2,0,Thursday,0
Gede Bage,2,0.2,0,Thursday,0
Gegerkalong Girang,2,0.2,0,Thursday,0
Gegerkalong Hilir,3,0.2,0,Thursday,0
Gegerkalong Tengah,3,0.2,0,Thursday,0
Gempol Sari,2,0.2,0,Thursday,0
Gerbang Tol Buah Batu,3,0.2,0,Thursday,0
Gerbang Tol Gede Bage,5,0.2,0,Thursday,1
Gerbang Tol Mohammad Toha,3,0.2,0,Thursday,0
Gerbang Tol Pasir Koja,2,0.2,0,Thursday,0
Gerbang Tol Pasteur 2,2,0.2,0,Thursday,0
Golf Barat,2,0.2,0,Thursday,0
Golf Raya,3,0.2,0,Thursday,0
Gudang Utara,2,0.2,0,Thursday,0
Guntursari Wetan,2,0.2,0,Thursday,0
HOS Cokroaminoto,3,0.2,0,Thursday,0
Haji Tatang Sumantri,4,0.2,0,Thursday,0
Hasanudin,4,0.2,0,Thursday,0
Hegarmanah,2,0.2,0,Thursday,0
Holis,2,0.2,0,Thursday,0
Ibu Inggit Garnasih,2,0.2,0,Thursday,0
Indrayasa,3,0.2,0,Thursday,0
Inhoftank,3,0.2,0,Thursday,0
Inspeksi Cidurian,2,0.2,0,Thursday,0
Ir Haji Juanda,3,0.2,0,Thursday,0
Istana Pasteur Regency,2,0.2,0,Thursday,0
Jalan ABC,2,0.2,0,Thursday,0
Jalan Aceh,3,0.2,0,Thursday,0
Jalan Ambon,4,0.2,0,Thursday,0
Jalan Arcamanik Sindanglaya,2,0.2,0,Thursday,0
Jalan Bali,2,0.2,0,Thursday,0
Jalan Banda,3,0.2,0,Thursday,0
Jalan Belitung,2,0.2,0,Thursday,0
Jalan Bengawan,2,0.2,0,Thursday,0
Jalan Bogor,3,0.2,0,Thursday,0
Jalan Burangrang,3,0.2,0,Thursday,0
Jalan Cemara,1,0.2,0,Thursday,0
Jalan Cibadak,2,0.2,0,Thursday,0
Jalan Cilaki,3,0.2,0,Thursday,0
Jalan Cilamaya,3,0.2,0,Thursday,0
Jalan Ciliwung,3,0.2,0,Thursday,0
Jalan Cimandiri,3,0.2,0,Thursday,0
Jalan Cimanuk,3,0.2,0,Thursday,0
Jalan Cimuncang,1,0.2,0,Thursday,0
Jalan Cisangangarung,3,0.2,0,Thursday,0
Jalan Cisangkuy,2,0.2,0,Thursday,0
Jalan Citarum,2,0.2,0,Thursday,0
Jalan Ciwaregu,4,0.2,0,Thursday,0
Jalan Gunung Batu,2,0.2,0,Thursday,0
Jalan I ITB,3,0.2,0,Thursday,0
Jalan Indramayu,3,0.2,0,Thursday,0
Jalan Jakarta,2,0.2,0,Thursday,0
Jalan Jawa,3,0.2,0,Thursday,0
Jalan Jurang,4,0.2,0,Thursday,0
Jalan Kebonjati,3,0.2,0,Thursday,0
Jalan Kuningan Raya,3,0.2,0,Thursday,0
Jalan Lombok,3,0.2,0,Thursday,0
Jalan Malabar,3,0.2,0,Thursday,0
Jalan Natuna,3,0.2,0,Thursday,0
Jalan Progo,3,0.2,0,Thursday,0
Jalan Purwakarta,2,0.2,0,Thursday,0
Jalan Raya Dayeuhkolot,3,0.2,0,Thursday,0
Jalan Raya Lembang,1,0.2,0,Thursday,0
Jalan Raya Randusari,3,0.2,0,Thursday,0
Jalan Raya Sapan,4,0.2,0,Thursday,0
Jalan Rumah Sakit,1,0.2,0,Thursday,0
Jalan Seram,3,0.2,0,Thursday,0
Jalan Serayu,4,0.2,0,Thursday,0
Jalan Stasiun Timur,3,0.2,0,Thursday,0
Jalan Sukabumi,3,0.2,0,Thursday,0
Jalan Sumatra,3,0.2,0,Thursday,0
Jalan Sumbawa,2,0.2,0,Thursday,0
Jalan Sunda,3,0.2,0,Thursday,0
Jamika,2,0.2,0,Thursday,0
Jatihandap,2,0.2,0,Thursday,0
Jatihandap Timur,3,0.2,0,Thursday,0
Jenderal AH Nasution,3,0.2,0,Thursday,0
Jenderal Ahmad Yani,3,0.2,0,Thursday,0
Jenderal Haji Amir Machmud,3,0.2,0,Thursday,0
Jenderal Ibrahim Adjie,2,0.2,0,Thursday,0
Jenderal Sudirman,3,0.2,0,Thursday,0
KH Ahmad Dahlan,2,0.2,0,Thursday,0
KH Wahid Hasyim,2,0.2,0,Thursday,1
Kalipah Apo,3,0.2,0,Thursday,0
Karapitan,2,0.2,0,Thursday,0
Karawitan,3,0.2,0,Thursday,0
Kautamaan Istri,2,0.2,0,Thursday,0
Kawaluyaan,3,0.2,0,Thursday,0
Kebon Bibit,2,0.2,0,Thursday,0
Kebon Jukut,3,0.2,0,Thursday,0
Kebon Kawung,2,0.2,0,Thursday,0
Kebon Kopi,2,0.2,0,Thursday,0
Kepatihan,2,0.2,0,Thursday,0
Kesatriaan,4,0.2,0,Thursday,0
Kliningan,3,0.2,0,Thursday,0
Komodor Udara Supadio,4,0.2,0,Thursday,0
Kopo,2,0.2,0,Thursday,0
Kopo Permai,3,0.2,0,Thursday,0
LLRE Martadinata,3,0.2,0,Thursday,0
Lapang Supratman,3,0.2,0,Thursday,0
Laswi,3,0.2,0,Thursday,0
Lembong,2,0.2,0,Thursday,0
Lengkong Besar,2,0.2,0,Thursday,0
Lengkong Kecil,2,0.2,0,Thursday,0
Leumah Neundeut,3,0.2,0,Thursday,0
Leuwi Panjang,2,0.2,0,Thursday,0
Leuwipanjang,5,0.2,0,Thursday,1
Ligar Raya,4,0.2,0,Thursday,0
Lodaya,2,0.2,0,Thursday,0
Logam,3,0.2,0,Thursday,0
Mahar Martanegara,2,0.2,0,Thursday,0
Mahmud,3,0.2,0,Thursday,0
Majapahit,3,0.2,0,Thursday,0
Makmur,4,0.2,0,Thursday,0
Maleber Utara,3,0.2,0,Thursday,0
Mangga,4,0.2,0,Thursday,0
Margacinta,3,0.2,0,Thursday,0
Mekar Kencana,4,0.2,0,Thursday,0
Mekar Laksana,4,0.2,0,Thursday,0
Mekar Sejati,3,0.2,0,Thursday,0
Mekar Utama,3,0.2,0,Thursday,0
Mekar Wangi,4,0.2,0,Thursday,0
Melong,2,0.2,0,Thursday,0
Melong Raya,2,0.2,0,Thursday,0
Melongasih,2,0.2,0,Thursday,0
Merdeka,2,0.2,0,Thursday,0
Mohammad Ramdan,2,0.2,0,Thursday,0
Mohammad Toha,3,0.2,0,Thursday,0
Muara,4,0.2,0,Thursday,0
Mustang,4,0.2,0,Thursday,0
N11 Flyover Kopo-Cibaduyut,5,0.2,0,Thursday,1
N11 Jalan Raya Cibiru,3,0.2,0,Thursday,0
N11 Jenderal AH Nasution,3,0.2,0,Thursday,0
N11 Jenderal Haji Amir Machmud,1,0.2,0,Thursday,0
N11 Jenderal Sudirman,3,0.2,0,Thursday,0
N11 Rajawali Barat,2,0.2,0,Thursday,0
N11 Soekarno-Hatta,2,0.2,0,Thursday,0
Nanas,4,0.2,0,Thursday,0
Naripan,2,0.2,0,Thursday,0
Otto Iskandardinata,3,0.2,0,Thursday,0
PHH Mustofa,3,0.2,0,Thursday,0
PSM,3,0.2,0,Thursday,0
